K1,K3,C11,C12,C44,q_x,q_y,q_z,Rho*v1^2,Rho*v2^2,Rho*v3^2,L_coeff1,L_coeff2,L_coeff3,cmp_T_L
0,0.4,4.19993,-1.59997,4.79992,0.0993347,0.00996671,0.995004,4.06705,4.79909,4.93363,0.871828,-0.0140618,-0.48961,y
0,0.45,4.59992,-1.79997,5.39991,0.0993347,0.00996671,0.995004,4.46941,5.39893,5.53141,0.891799,-0.0150804,-0.452179,y
0,0.5,4.99991,-1.99996,5.99989,0.0993347,0.00996671,0.995004,4.86914,5.99875,6.1318,0.904572,-0.0159579,-0.426021,y
0,0.55,5.39991,-2.19996,6.59988,0.0993347,0.00996671,0.995004,5.26734,6.59858,6.73375,0.913344,-0.0167216,-0.406845,y
0,0.6,5.7999,-2.39996,7.19987,0.0993347,0.00996671,0.995004,5.66454,7.19841,7.33668,0.9197,-0.0173923,-0.392237,y
0,0.65,6.19989,-2.59995,7.79986,0.0993347,0.00996671,0.995004,6.06109,7.79824,7.94028,0.924498,-0.0179858,-0.380763,y
0,0.7,6.59988,-2.79995,8.39985,0.0993347,0.00996671,0.995004,6.45717,8.39807,8.54434,0.928239,-0.0185148,-0.371523,y
0.05,0,1.19998,-0.0999982,0.0999982,0.0993347,0.00996671,0.995004,0.100107,0.110852,1.18902,0.00996671,0.0993347,0.995004,n
0.05,0.05,1.59997,-0.299995,0.699988,0.0993347,0.00996671,0.995004,0.700053,0.707107,1.59279,-0.00381566,0.0549192,0.998484,n
0.05,0.1,1.99996,-0.499991,1.29998,0.0993347,0.00996671,0.995004,1.29789,1.29996,2.00207,-0.013815,0.000658009,0.999904,n
0.05,0.15,2.39996,-0.699988,1.89997,0.0993347,0.00996671,0.995004,1.87761,1.89985,2.42244,-0.126052,0.0040434,0.992015,n
0.05,0.2,2.79995,-0.899984,2.49996,0.0993347,0.00996671,0.995004,2.43365,2.49972,2.86649,-0.307277,0.00668812,0.951597,n
0.05,0.25,3.19994,-1.09998,3.09995,0.0993347,0.00996671,0.995004,2.94554,3.09958,3.35471,-0.535316,0.00880799,0.844606,n
0.05,0.3,3.59994,-1.29998,3.69994,0.0993347,0.00996671,0.995004,3.40674,3.69944,3.89364,0.708396,-0.0105433,-0.705737,y
0.05,0.35,3.99993,-1.49997,4.29992,0.0993347,0.00996671,0.995004,3.83549,4.29928,4.465,0.800971,-0.0119892,-0.598583,y
0.05,0.4,4.39992,-1.69997,4.89991,0.0993347,0.00996671,0.995004,4.24872,4.89912,5.0519,0.848997,-0.0132119,-0.528232,y
0.05,0.45,4.79992,-1.89997,5.4999,0.0993347,0.00996671,0.995004,4.65452,5.49896,5.64624,0.876232,-0.0142589,-0.481678,y
0.05,0.5,5.19991,-2.09996,6.09989,0.0993347,0.00996671,0.995004,5.05641,6.09879,6.24448,0.893191,-0.0151655,-0.449421,y
0.05,0.55,5.5999,-2.29996,6.69988,0.0993347,0.00996671,0.995004,5.45605,6.69863,6.84498,0.904573,-0.0159579,-0.426021,y
0.05,0.6,5.99989,-2.49996,7.29987,0.0993347,0.00996671,0.995004,5.85429,7.29846,7.44688,0.912664,-0.0166564,-0.40837,y
0.05,0.65,6.39989,-2.69995,7.89986,0.0993347,0.00996671,0.995004,6.25162,7.89829,8.0497,0.918679,-0.0172765,-0.394627,y
0.05,0.7,6.79988,-2.89995,8.49985,0.0993347,0.00996671,0.995004,6.64829,8.49812,8.65317,0.923311,-0.0178309,-0.38364,y
0.1,0,1.39998,-0.199996,0.199996,0.0993347,0.00996671,0.995004,0.200115,0.211837,1.38802,0.00996671,0.0993347,0.995004,n
0.1,0.05,1.79997,-0.399993,0.799986,0.0993347,0.00996671,0.995004,0.800063,0.808268,1.79161,-0.00425357,0.059364,0.998227,n
0.1,0.1,2.19996,-0.599989,1.39998,0.0993347,0.00996671,0.995004,1.39998,1.39998,2.19996,-1.3372e-06,6.79098e-08,1,n
0.1,0.15,2.59995,-0.799986,1.99996,0.0993347,0.00996671,0.995004,1.98279,1.99986,2.61722,-0.092429,0.00327718,0.995714,n
0.1,0.2,2.99995,-0.999982,2.59995,0.0993347,0.00996671,0.995004,2.54779,2.59974,3.05233,-0.238411,0.00587349,0.971147,n
0.1,0.25,3.39994,-1.19998,3.19994,0.0993347,0.00996671,0.995004,3.07865,3.1996,3.52157,-0.440852,0.00797812,0.897545,n
0.1,0.3,3.79993,-1.39998,3.79993,0.0993347,0.00996671,0.995004,3.56176,3.79946,4.03858,-0.633331,0.00971692,0.77382,n
0.1,0.35,4.19993,-1.59997,4.39992,0.0993347,0.00996671,0.995004,4.00522,4.39931,4.59524,0.754721,-0.0111766,-0.655951,y
0.1,0.4,4.59992,-1.79997,4.99991,0.0993347,0.00996671,0.995004,4.42664,4.99915,5.17395,0.820375,-0.0124189,-0.571692,y
0.1,0.45,4.99991,-1.99996,5.5999,0.0993347,0.00996671,0.995004,4.8371,5.599,5.76361,0.857192,-0.0134886,-0.51482,y
0.1,0.5,5.39991,-2.19996,6.19989,0.0993347,0.00996671,0.995004,5.24187,6.19883,6.35899,0.8796,-0.014419,-0.475495,y
0.1,0.55,5.7999,-2.39996,6.79988,0.0993347,0.00996671,0.995004,5.6434,6.79867,6.95759,0.894311,-0.0152356,-0.447187,y
0.1,0.6,6.19989,-2.59995,7.39987,0.0993347,0.00996671,0.995004,6.04296,7.3985,7.55816,0.904573,-0.0159579,-0.426021,y
0.1,0.65,6.59988,-2.79995,7.99986,0.0993347,0.00996671,0.995004,6.44125,7.99834,8.16002,0.912082,-0.0166014,-0.409672,y
0.1,0.7,6.99988,-2.99995,8.59985,0.0993347,0.00996671,0.995004,6.83867,8.59817,8.76275,0.917787,-0.0171781,-0.396701,y
0.15,0,1.59997,-0.299995,0.299995,0.0993347,0.00996671,0.995004,0.300124,0.312822,1.58701,0.00996671,0.0993347,0.995004,n
0.15,0.05,1.99996,-0.499991,0.899984,0.0993347,0.00996671,0.995004,0.900072,0.909397,1.99046,-0.0046333,0.0630024,0.998003,n
0.15,0.1,2.39996,-0.699988,1.49997,0.0993347,0.00996671,0.995004,1.49998,1.50182,2.39809,-0.000581522,0.0108503,0.999941,n
0.15,0.15,2.79995,-0.899984,2.09996,0.0993347,0.00996671,0.995004,2.08689,2.09988,2.8131,-0.0671452,0.00258996,0.99774,n
0.15,0.2,3.19994,-1.09998,2.69995,0.0993347,0.00996671,0.995004,2.65807,2.69976,3.24201,-0.186651,0.0051343,0.982413,n
0.15,0.25,3.59994,-1.29998,3.29994,0.0993347,0.00996671,0.995004,3.20304,3.29963,3.69715,-0.358883,0.00721776,0.933355,n
0.15,0.3,3.99993,-1.49997,3.89993,0.0993347,0.00996671,0.995004,3.7068,3.89949,4.1935,-0.55173,0.00895362,0.833975,n
0.15,0.35,4.39992,-1.69997,4.49992,0.0993347,0.00996671,0.995004,4.16773,4.49934,4.73269,0.698328,-0.0104211,-0.715702,n
0.15,0.4,4.79992,-1.89997,5.09991,0.0993347,0.00996671,0.995004,4.5999,5.09919,5.30066,0.784823,-0.0116774,-0.61961,y
0.15,0.45,5.19991,-2.09996,5.6999,0.0993347,0.00996671,0.995004,5.01659,5.69903,5.88409,0.833887,-0.0127647,-0.551788,y
0.15,0.5,5.5999,-2.29996,6.29989,0.0993347,0.00996671,0.995004,5.42514,6.29887,6.47567,0.863315,-0.0137146,-0.504479,y
0.15,0.55,5.99989,-2.49996,6.89988,0.0993347,0.00996671,0.995004,5.82912,6.89871,7.07182,0.882258,-0.0145516,-0.470541,y
0.15,0.6,6.39989,-2.69995,7.49987,0.0993347,0.00996671,0.995004,6.23038,7.49855,7.67071,0.89523,-0.0152943,-0.445342,y
0.15,0.65,6.79988,-2.89995,8.09986,0.0993347,0.00996671,0.995004,6.62988,8.09838,8.27134,0.904573,-0.015958,-0.42602,y
0.15,0.7,7.19987,-3.09995,8.69985,0.0993347,0.00996671,0.995004,7.0282,8.69821,8.87316,0.911577,-0.0165544,-0.410795,y
0.2,0,1.79997,-0.399993,0.399993,0.0993347,0.00996671,0.995004,0.400132,0.413807,1.78602,0.00996671,0.0993347,0.995004,n
0.2,0.05,2.19996,-0.599989,0.999982,0.0993347,0.00996671,0.995004,1.00008,1.0105,2.18934,-0.00496577,0.0660358,0.997805,n
0.2,0.1,2.59995,-0.799986,1.59997,0.0993347,0.00996671,0.995004,1.6,1.60351,2.59638,-0.00109902,0.0195869,0.999808,n
0.2,0.15,2.99995,-0.999982,2.19996,0.0993347,0.00996671,0.995004,2.19027,2.1999,3.0097,-0.0475455,0.00197016,0.998867,n
0.2,0.2,3.39994,-1.19998,2.79995,0.0993347,0.00996671,0.995004,2.76588,2.79978,3.43418,-0.147248,0.00446042,0.98909,n
0.2,0.25,3.79993,-1.39998,3.39994,0.0993347,0.00996671,0.995004,3.32109,3.39965,3.87907,-0.291883,0.00651862,0.956432,n
0.2,0.3,4.19993,-1.59997,3.99993,0.0993347,0.00996671,0.995004,3.84245,3.99951,4.35783,-0.471248,0.00824655,0.881962,n
0.2,0.35,4.59992,-1.79997,4.59992,0.0993347,0.00996671,0.995004,4.32205,4.59937,4.87834,-0.633331,0.00971692,0.77382,n
0.2,0.4,4.99991,-1.99996,5.19991,0.0993347,0.00996671,0.995004,4.7675,5.19922,5.43301,0.741557,-0.0109827,-0.6708,y
0.2,0.45,5.39991,-2.19996,5.7999,0.0993347,0.00996671,0.995004,5.19231,5.79907,6.00834,0.80549,-0.0120833,-0.592487,y
0.2,0.5,5.7999,-2.39996,6.39989,0.0993347,0.00996671,0.995004,5.60579,6.39891,6.59498,0.843774,-0.0130489,-0.536539,y
0.2,0.55,6.19989,-2.59995,6.99988,0.0993347,0.00996671,0.995004,6.01293,6.99875,7.18797,0.868055,-0.0139028,-0.496273,y
0.2,0.6,6.59988,-2.79995,7.59987,0.0993347,0.00996671,0.995004,6.41632,7.59859,7.78471,0.884406,-0.014663,-0.466488,y
0.2,0.65,6.99988,-2.99995,8.19986,0.0993347,0.00996671,0.995004,6.81735,8.19842,8.38383,0.895998,-0.0153442,-0.443792,y
0.2,0.7,7.39987,-3.19994,8.79985,0.0993347,0.00996671,0.995004,7.21679,8.79826,8.98452,0.904573,-0.015958,-0.42602,y
0.25,0,1.99996,-0.499991,0.499991,0.0993347,0.00996671,0.995004,0.50014,0.514792,1.98501,0.00996671,0.0993347,0.995004,n
0.25,0.05,2.39996,-0.699988,1.09998,0.0993347,0.00996671,0.995004,1.10009,1.11159,2.38824,-0.00525927,0.0686029,0.99763,n
0.25,0.1,2.79995,-0.899984,1.69997,0.0993347,0.00996671,0.995004,1.70001,1.70507,2.79481,-0.00156262,0.0267696,0.99964,n
0.25,0.15,3.19994,-1.09998,2.29996,0.0993347,0.00996671,0.995004,2.29315,2.29991,3.2068,-0.0319591,0.00140843,0.999488,n
0.25,0.2,3.59994,-1.29998,2.89995,0.0993347,0.00996671,0.995004,2.87204,2.8998,3.628,-0.116664,0.00384369,0.993164,n
0.25,0.25,3.99993,-1.49997,3.49994,0.0993347,0.00996671,0.995004,3.43473,3.49967,4.0654,-0.238417,0.00587356,0.971145,n
0.25,0.3,4.39992,-1.69997,4.09993,0.0993347,0.00996671,0.995004,3.97014,4.09954,4.53011,-0.398028,0.00758988,0.917342,n
0.25,0.35,4.79992,-1.89997,4.69992,0.0993347,0.00996671,0.995004,4.4678,4.6994,5.03256,-0.563496,0.00905907,0.826069,n
0.25,0.4,5.19991,-2.09996,5.29991,0.0993347,0.00996671,0.995004,4.92855,5.29925,5.57193,0.690616,-0.0103304,-0.723148,n
0.25,0.45,5.5999,-2.29996,5.8999,0.0993347,0.00996671,0.995004,5.36349,5.8991,6.13711,0.771281,-0.0114409,-0.636391,y
0.25,0.5,5.99989,-2.49996,6.49989,0.0993347,0.00996671,0.995004,5.78329,6.49894,6.71744,0.820378,-0.012419,-0.571687,y
0.25,0.55,6.39989,-2.69995,7.09988,0.0993347,0.00996671,0.995004,6.19447,7.09879,7.30639,0.851294,-0.0132867,-0.52452,y
0.25,0.6,6.79988,-2.89995,7.69986,0.0993347,0.00996671,0.995004,6.60056,7.69862,7.90043,0.871828,-0.0140618,-0.48961,y
0.25,0.65,7.19987,-3.09995,8.29985,0.0993347,0.00996671,0.995004,7.00347,8.29845,8.49765,0.886177,-0.0147581,-0.463111,y
0.25,0.7,7.59987,-3.29994,8.89984,0.0993347,0.00996671,0.995004,7.4043,8.89829,9.09696,0.896649,-0.015387,-0.442474,y
0,0,0.999982,-4.53758e-11,8.55484e-12,0.0978434,0.0198338,0.995004,0.000393374,0.00957316,0.990015,-0.0198338,0.0978434,0.995004,n
0,0.05,1.39998,-0.199996,0.599989,0.0978434,0.0198338,0.995004,0.600198,0.605746,1.39401,-0.0064695,0.0490697,0.998774,n
0,0.1,1.79997,-0.399993,1.19998,0.0978434,0.0198338,0.995004,1.19553,1.19986,1.80454,-0.0318988,0.0027072,0.999487,n
0,0.15,2.19996,-0.599989,1.79997,0.0978434,0.0198338,0.995004,1.77105,1.79943,2.22942,-0.172419,0.00926952,0.98498,n
0,0.2,2.59995,-0.799986,2.39996,0.0978434,0.0198338,0.995004,2.31399,2.39895,2.68693,-0.398702,0.0141456,0.916971,n
0,0.25,2.99995,-0.999982,2.99995,0.0978434,0.0198338,0.995004,2.80201,2.99844,3.19941,-0.634337,0.0178895,0.77285,n
0,0.3,3.39994,-1.19998,3.59994,0.0978434,0.0198338,0.995004,3.24277,3.5979,3.75915,0.77207,-0.0208447,-0.635195,y
0,0.35,3.79993,-1.39998,4.19993,0.0978434,0.0198338,0.995004,3.66017,4.19735,4.34228,0.838075,-0.0232313,-0.54506,y
0,0.4,4.19993,-1.59997,4.79992,0.0978434,0.0198338,0.995004,4.06738,4.79678,4.93561,0.872254,-0.0251959,-0.488403,y
0,0.45,4.59992,-1.79997,5.39991,0.0978434,0.0198338,0.995004,4.46972,5.3962,5.53382,0.892142,-0.02684,-0.450957,y
0,0.5,4.99991,-1.99996,5.99989,0.0978434,0.0198338,0.995004,4.86944,5.99561,6.13464,0.904861,-0.028235,-0.424769,y
0,0.55,5.39991,-2.19996,6.59988,0.0978434,0.0198338,0.995004,5.26764,6.59502,6.73702,0.913596,-0.0294328,-0.405556,y
0,0.6,5.7999,-2.39996,7.19987,0.0978434,0.0198338,0.995004,5.66485,7.19442,7.34037,0.919926,-0.0304723,-0.390906,y
0,0.65,6.19989,-2.59995,7.79986,0.0978434,0.0198338,0.995004,6.0614,7.79382,7.94439,0.924705,-0.0313826,-0.37939,y
0,0.7,6.59988,-2.79995,8.39985,0.0978434,0.0198338,0.995004,6.45749,8.39322,8.54887,0.928431,-0.0321861,-0.370108,y
0.05,0,1.19998,-0.0999982,0.0999982,0.0978434,0.0198338,0.995004,0.100431,0.110529,1.18902,0.0198338,0.0978434,0.995004,n
0.05,0.05,1.59997,-0.299995,0.699988,0.0978434,0.0198338,0.995004,0.700244,0.706916,1.59279,-0.00748095,0.0545552,0.998483,n
0.05,0.1,1.99996,-0.499991,1.29998,0.0978434,0.0198338,0.995004,1.29793,1.29992,2.00207,-0.0137813,0.00126888,0.999904,n
0.05,0.15,2.39996,-0.699988,1.89997,0.0978434,0.0198338,0.995004,1.87793,1.89951,2.42246,-0.126041,0.0076775,0.991995,n
0.05,0.2,2.79995,-0.899984,2.49996,0.0978434,0.0198338,0.995004,2.43421,2.49905,2.86661,-0.307697,0.0125268,0.951402,n
0.05,0.25,3.19994,-1.09998,3.09995,0.0978434,0.0198338,0.995004,2.94617,3.09854,3.35513,-0.536268,0.0163026,0.84389,n
0.05,0.3,3.59994,-1.29998,3.69994,0.0978434,0.0198338,0.995004,3.40728,3.69802,3.89452,0.709329,-0.0193152,-0.704613,y
0.05,0.35,3.99993,-1.49997,4.29992,0.0978434,0.0198338,0.995004,3.83594,4.29746,4.46637,0.801668,-0.0217692,-0.597374,y
0.05,0.4,4.39992,-1.69997,4.89991,0.0978434,0.0198338,0.995004,4.24911,4.8969,5.05373,0.849516,-0.0238039,-0.527026,y
0.05,0.45,4.79992,-1.89997,5.4999,0.0978434,0.0198338,0.995004,4.65488,5.49633,5.6485,0.87664,-0.0255162,-0.48047,y
0.05,0.5,5.19991,-2.09996,6.09989,0.0978434,0.0198338,0.995004,5.05676,6.09575,6.24718,0.893528,-0.0269761,-0.448197,y
0.05,0.55,5.5999,-2.29996,6.69988,0.0978434,0.0198338,0.995004,5.45639,6.69517,6.8481,0.904861,-0.028235,-0.424769,y
0.05,0.6,5.99989,-2.49996,7.29987,0.0978434,0.0198338,0.995004,5.85462,7.29458,7.45043,0.91292,-0.0293311,-0.407084,y
0.05,0.65,6.39989,-2.69995,7.89986,0.0978434,0.0198338,0.995004,6.25195,7.89398,8.05368,0.91891,-0.0302937,-0.393303,y
0.05,0.7,6.79988,-2.89995,8.49985,0.0978434,0.0198338,0.995004,6.64863,8.49339,8.65757,0.923522,-0.0311458,-0.382278,y
0.1,0,1.39998,-0.199996,0.199996,0.0978434,0.0198338,0.995004,0.200468,0.211484,1.38802,0.0198338,0.0978434,0.995004,n
0.1,0.05,1.79997,-0.399993,0.799986,0.0978434,0.0198338,0.995004,0.800288,0.808043,1.79161,-0.00835094,0.0589413,0.998227,n
0.1,0.1,2.19996,-0.599989,1.39998,0.0978434,0.0198338,0.995004,1.39998,1.39998,2.19996,-1.33324e-06,1.31312e-07,1,n
0.1,0.15,2.59995,-0.799986,1.99996,0.0978434,0.0198338,0.995004,1.98307,1.99957,2.61723,-0.092376,0.00624573,0.995705,n
0.1,0.2,2.99995,-0.999982,2.59995,0.0978434,0.0198338,0.995004,2.54832,2.59912,3.0524,-0.238643,0.0110489,0.971045,n
0.1,0.25,3.39994,-1.19998,3.19994,0.0978434,0.0198338,0.995004,3.07933,3.19863,3.52185,-0.441628,0.0148367,0.897075,n
0.1,0.3,3.79993,-1.39998,3.79993,0.0978434,0.0198338,0.995004,3.5624,3.79812,4.03928,-0.634337,0.0178895,0.77285,n
0.1,0.35,4.19993,-1.59997,4.39992,0.0978434,0.0198338,0.995004,4.00576,4.39758,4.59643,0.755555,-0.0203964,-0.654768,y
0.1,0.4,4.59992,-1.79997,4.99991,0.0978434,0.0198338,0.995004,4.4271,4.99703,5.17561,0.821003,-0.0224886,-0.570481,y
0.1,0.45,4.99991,-1.99996,5.5999,0.0978434,0.0198338,0.995004,4.83752,5.59647,5.76572,0.857678,-0.0242591,-0.513614,y
0.1,0.5,5.39991,-2.19996,6.19989,0.0978434,0.0198338,0.995004,5.24226,6.19589,6.36153,0.879994,-0.0257755,-0.474285,y
0.1,0.55,5.7999,-2.39996,6.79988,0.0978434,0.0198338,0.995004,5.64378,6.79532,6.96057,0.894643,-0.0270882,-0.44596,y
0.1,0.6,6.19989,-2.59995,7.39987,0.0978434,0.0198338,0.995004,6.04333,7.39473,7.56157,0.904861,-0.028235,-0.424769,y
0.1,0.65,6.59988,-2.79995,7.99986,0.0978434,0.0198338,0.995004,6.44161,7.99414,8.16385,0.912339,-0.0292452,-0.408389,y
0.1,0.7,6.99988,-2.99995,8.59985,0.0978434,0.0198338,0.995004,6.83903,8.59355,8.767,0.918021,-0.0301415,-0.395384,y
0.15,0,1.59997,-0.299995,0.299995,0.0978434,0.0198338,0.995004,0.300506,0.31244,1.58701,0.0198338,0.0978434,0.995004,n
0.15,0.05,1.99996,-0.499991,0.899984,0.0978434,0.0198338,0.995004,0.900332,0.909138,1.99046,-0.00910692,0.0625261,0.998002,n
0.15,0.1,2.39996,-0.699988,1.49997,0.0978434,0.0198338,0.995004,1.50003,1.50178,2.39809,-0.00112707,0.0108128,0.999941,n
0.15,0.15,2.79995,-0.899984,2.09996,0.0978434,0.0198338,0.995004,2.08712,2.09964,2.8131,-0.067076,0.00495195,0.997736,n
0.15,0.2,3.19994,-1.09998,2.69995,0.0978434,0.0198338,0.995004,2.65858,2.69921,3.24206,-0.186756,0.00969559,0.982359,n
0.15,0.25,3.59994,-1.29998,3.29994,0.0978434,0.0198338,0.995004,3.20374,3.29873,3.69735,-0.359448,0.0134797,0.933068,n
0.15,0.3,3.99993,-1.49997,3.89993,0.0978434,0.0198338,0.995004,3.70754,3.89822,4.19403,-0.552702,0.0165582,0.833215,n
0.15,0.35,4.39992,-1.69997,4.49992,0.0978434,0.0198338,0.995004,4.16837,4.4977,4.73369,0.699277,-0.0191054,-0.714596,n
0.15,0.4,4.79992,-1.89997,5.09991,0.0978434,0.0198338,0.995004,4.60045,5.09715,5.30214,0.785572,-0.0212444,-0.618406,y
0.15,0.45,5.19991,-2.09996,5.6999,0.0978434,0.0198338,0.995004,5.01708,5.6966,5.88604,0.834465,-0.0230641,-0.550579,y
0.15,0.5,5.5999,-2.29996,6.29989,0.0978434,0.0198338,0.995004,5.42558,6.29603,6.47807,0.863776,-0.0246295,-0.503273,y
0.15,0.55,5.99989,-2.49996,6.89988,0.0978434,0.0198338,0.995004,5.82954,6.89546,7.07465,0.882641,-0.0259897,-0.46933,y
0.15,0.6,6.39989,-2.69995,7.49987,0.0978434,0.0198338,0.995004,6.23078,7.49488,7.67397,0.895558,-0.0271818,-0.444114,y
0.15,0.65,6.79988,-2.89995,8.09986,0.0978434,0.0198338,0.995004,6.63027,8.09429,8.27503,0.904862,-0.028235,-0.424768,y
0.15,0.7,7.19987,-3.09995,8.69985,0.0978434,0.0198338,0.995004,7.02859,8.6937,8.87727,0.911837,-0.0291718,-0.409514,y
0.2,0,1.79997,-0.399993,0.399993,0.0978434,0.0198338,0.995004,0.400544,0.413395,1.78602,0.0198338,0.0978434,0.995004,n
0.2,0.05,2.19996,-0.599989,0.999982,0.0978434,0.0198338,0.995004,1.00037,1.01021,2.18934,-0.00976997,0.0655104,0.997804,n
0.2,0.1,2.59995,-0.799986,1.59997,0.0978434,0.0198338,0.995004,1.60008,1.60342,2.59638,-0.00213433,0.0195103,0.999807,n
0.2,0.15,2.99995,-0.999982,2.19996,0.0978434,0.0198338,0.995004,2.19045,2.19971,3.0097,-0.0474761,0.00377757,0.998865,n
0.2,0.2,3.39994,-1.19998,2.79995,0.0978434,0.0198338,0.995004,2.76634,2.79929,3.43421,-0.147273,0.00845183,0.98906,n
0.2,0.25,3.79993,-1.39998,3.39994,0.0978434,0.0198338,0.995004,3.32179,3.39882,3.8792,-0.292261,0.0122205,0.956261,n
0.2,0.3,4.19993,-1.59997,3.99993,0.0978434,0.0198338,0.995004,3.84325,3.99832,4.35822,-0.472092,0.0153127,0.881416,n
0.2,0.35,4.59992,-1.79997,4.59992,0.0978434,0.0198338,0.995004,4.3228,4.5978,4.87916,-0.634337,0.0178895,0.77285,n
0.2,0.4,4.99991,-1.99996,5.19991,0.0978434,0.0198338,0.995004,4.76815,5.19727,5.43431,0.742423,-0.0200663,-0.669631,y
0.2,0.45,5.39991,-2.19996,5.7999,0.0978434,0.0198338,0.995004,5.19287,5.79672,6.01012,0.806171,-0.0219272,-0.591277,y
0.2,0.5,5.7999,-2.39996,6.39989,0.0978434,0.0198338,0.995004,5.6063,6.39616,6.59722,0.844314,-0.0235349,-0.535332,y
0.2,0.55,6.19989,-2.59995,6.99988,0.0978434,0.0198338,0.995004,6.0134,6.99559,7.19065,0.868497,-0.0249369,-0.495067,y
0.2,0.6,6.59988,-2.79995,7.59987,0.0978434,0.0198338,0.995004,6.41677,7.59502,7.78783,0.884779,-0.0261696,-0.465275,y
0.2,0.65,6.99988,-2.99995,8.19986,0.0978434,0.0198338,0.995004,6.81778,8.19444,8.38738,0.896323,-0.0272614,-0.442563,y
0.2,0.7,7.39987,-3.19994,8.79985,0.0978434,0.0198338,0.995004,7.21722,8.79385,8.9885,0.904862,-0.028235,-0.424768,y
0.25,0,1.99996,-0.499991,0.499991,0.0978434,0.0198338,0.995004,0.500581,0.514351,1.98501,0.0198338,0.0978434,0.995004,n
0.25,0.05,2.39996,-0.699988,1.09998,0.0978434,0.0198338,0.995004,1.10042,1.11126,2.38824,-0.0103561,0.0680327,0.997629,n
0.25,0.1,2.79995,-0.899984,1.69997,0.0978434,0.0198338,0.995004,1.70014,1.70494,2.79481,-0.00303995,0.0266535,0.99964,n
0.25,0.15,3.19994,-1.09998,2.29996,0.0978434,0.0198338,0.995004,2.29328,2.29978,3.2068,-0.0318995,0.00270725,0.999487,n
0.25,0.2,3.59994,-1.29998,2.89995,0.0978434,0.0198338,0.995004,2.87245,2.89936,3.62803,-0.116639,0.00730542,0.993148,n
0.25,0.25,3.99993,-1.49997,3.49994,0.0978434,0.0198338,0.995004,3.43541,3.49891,4.0655,-0.238649,0.0110491,0.971043,n
0.25,0.3,4.39992,-1.69997,4.09993,0.0978434,0.0198338,0.995004,3.97097,4.09842,4.53039,-0.398699,0.0141455,0.916973,n
0.25,0.35,4.79992,-1.89997,4.69992,0.0978434,0.0198338,0.995004,4.46864,4.69791,5.03321,-0.564479,0.0167429,0.825278,n
0.25,0.4,5.19991,-2.09996,5.29991,0.0978434,0.0198338,0.995004,4.9293,5.29738,5.57304,0.691576,-0.0189494,-0.722055,n
0.25,0.45,5.5999,-2.29996,5.8999,0.0978434,0.0198338,0.995004,5.36414,5.89684,6.13871,0.77207,-0.0208447,-0.635195,y
0.25,0.5,5.99989,-2.49996,6.49989,0.0978434,0.0198338,0.995004,5.78387,6.49629,6.71951,0.821006,-0.0224887,-0.570477,y
0.25,0.55,6.39989,-2.69995,7.09988,0.0978434,0.0198338,0.995004,6.19501,7.09573,7.30892,0.851804,-0.0239272,-0.523314,y
0.25,0.6,6.79988,-2.89995,7.69986,0.0978434,0.0198338,0.995004,6.60106,7.69515,7.9034,0.872254,-0.0251959,-0.488404,y
0.25,0.65,7.19987,-3.09995,8.29985,0.0978434,0.0198338,0.995004,7.00395,8.29457,8.50105,0.886543,-0.0263227,-0.461896,y
0.25,0.7,7.59987,-3.29994,8.89984,0.0978434,0.0198338,0.995004,7.40477,8.89399,9.10079,0.896971,-0.0273297,-0.441244,y
0,0,0.999982,-4.53758e-11,8.55484e-12,0.0953745,0.0295028,0.995004,0.000870399,0.00909613,0.990015,-0.0295028,0.0953745,0.995004,n
0,0.05,1.39998,-0.199996,0.599989,0.0953745,0.0295028,0.995004,0.600448,0.605497,1.39401,-0.00932029,0.0486305,0.998773,n
0,0.1,1.79997,-0.399993,1.19998,0.0953745,0.0295028,0.995004,1.19567,1.19972,1.80455,-0.0318266,0.00377154,0.999486,n
0,0.15,2.19996,-0.599989,1.79997,0.0953745,0.0295028,0.995004,1.77162,1.79882,2.22947,-0.172589,0.0125504,0.984914,n
0,0.2,2.59995,-0.799986,2.39996,0.0953745,0.0295028,0.995004,2.31483,2.39782,2.68721,-0.399768,0.0187142,0.916425,n
0,0.25,2.99995,-0.999982,2.99995,0.0953745,0.0295028,0.995004,2.80281,2.99677,3.20026,-0.635873,0.0232304,0.771444,n
0,0.3,3.39994,-1.19998,3.59994,0.0953745,0.0295028,0.995004,3.24342,3.59569,3.76071,0.77326,-0.026661,-0.633529,y
0,0.35,3.79993,-1.39998,4.19993,0.0953745,0.0295028,0.995004,3.66072,4.19458,4.3445,0.838922,-0.0293458,-0.543461,y
0,0.4,4.19993,-1.59997,4.79992,0.0953745,0.0295028,0.995004,4.06788,4.79345,4.93845,0.872892,-0.031499,-0.486896,y
0,0.45,4.59992,-1.79997,5.39991,0.0953745,0.0295028,0.995004,4.47019,5.3923,5.53725,0.892654,-0.0332619,-0.449514,y
0,0.5,4.99991,-1.99996,5.99989,0.0953745,0.0295028,0.995004,4.8699,5.99114,6.13865,0.905293,-0.0347301,-0.423366,y
0,0.55,5.39991,-2.19996,6.59988,0.0953745,0.0295028,0.995004,5.26809,6.58998,6.7416,0.913973,-0.035971,-0.404177,y
0,0.6,5.7999,-2.39996,7.19987,0.0953745,0.0295028,0.995004,5.6653,7.18882,7.34552,0.920264,-0.0370332,-0.389542,y
