K2,K3,C11,C12,C44,q_x,q_y,q_z,Rho*v1^2,Rho*v2^2,Rho*v3^2,L_coeff1,L_coeff2,L_coeff3,cmp_T_L
0.5,0.5,9.89932,-3.53547,3.53547,0.189796,0.0587108,0.980067,3.55741,3.76471,9.64814,0.0587108,0.189796,0.980067,n
0,0,1.41419,0.707094,0.707094,0.182987,0.0773655,0.980067,0.639803,0.700618,1.48796,-0.15189,0.0195812,0.988203,n
0,0.1,2.54554,0.141419,0.707094,0.182987,0.0773655,0.980067,0.714725,0.756149,2.48885,-0.0256575,0.100794,0.994576,n
0,0.2,3.67689,-0.424257,0.707094,0.182987,0.0773655,0.980067,0.724546,0.805761,3.56077,-0.0625007,0.167844,0.98383,n
0,0.3,4.80824,-0.989932,0.707094,0.182987,0.0773655,0.980067,0.73136,0.843904,4.64716,-0.0901219,0.192739,0.977103,n
0,0.4,5.93959,-1.55561,0.707094,0.182987,0.0773655,0.980067,0.736204,0.878921,5.73865,-0.110454,0.203652,0.972793,n
0,0.5,7.07094,-2.12128,0.707094,0.182987,0.0773655,0.980067,0.739761,0.912867,6.8325,-0.125601,0.208896,0.969839,n
0.1,0,1.97986,0.424257,1.27277,0.182987,0.0773655,0.980067,1.17006,1.26357,2.09176,-0.197581,0.0236981,0.98,n
0.1,0.1,3.11122,-0.141419,1.27277,0.182987,0.0773655,0.980067,1.27844,1.31159,3.06673,-0.0161117,0.071385,0.997319,n
0.1,0.2,4.24257,-0.707094,1.27277,0.182987,0.0773655,0.980067,1.28937,1.369,4.12974,-0.050282,0.151355,0.9872,n
0.1,0.3,5.37392,-1.27277,1.27277,0.182987,0.0773655,0.980067,1.29732,1.41009,5.21205,0.0773655,0.182987,0.980067,n
0.1,0.4,6.50527,-1.83845,1.27277,0.182987,0.0773655,0.980067,1.30317,1.44641,6.30123,-0.098206,0.197683,0.975334,n
0.1,0.5,7.63662,-2.40412,1.27277,0.182987,0.0773655,0.980067,1.30757,1.48098,7.3936,-0.114235,0.205166,0.972038,n
0.2,0,2.54554,0.141419,1.83845,0.182987,0.0773655,0.980067,1.69697,1.8265,2.69897,-0.235957,0.0268223,0.971393,n
0.2,0.1,3.67689,-0.424257,1.83845,0.182987,0.0773655,0.980067,1.84195,1.86396,3.64787,-0.00860816,0.0422743,0.999069,n
0.2,0.2,4.80824,-0.989932,1.83845,0.182987,0.0773655,0.980067,1.8538,1.93045,4.70089,-0.0401748,0.134001,0.990166,n
0.2,0.3,5.93959,-1.55561,1.83845,0.182987,0.0773655,0.980067,1.86276,1.97522,5.77851,-0.0663121,0.17218,0.982831,n
0.2,0.4,7.07094,-2.12128,1.83845,0.182987,0.0773655,0.980067,1.86955,2.01325,6.86504,-0.0872075,0.190735,0.97776,n
0.2,0.5,8.20229,-2.68696,1.83845,0.182987,0.0773655,0.980067,1.87479,2.0487,7.95571,-0.103761,0.200602,0.974162,n
0.3,0,3.11122,-0.141419,2.40412,0.182987,0.0773655,0.980067,2.22126,2.38939,3.30882,-0.268209,0.0292718,0.962916,n
0.3,0.1,4.24257,-0.707094,2.40412,0.182987,0.0773655,0.980067,2.40531,2.41334,4.23215,-0.00258318,0.01386,0.999901,n
0.3,0.2,5.37392,-1.27277,2.40412,0.182987,0.0773655,0.980067,2.41793,2.49002,5.27421,-0.0317426,0.116131,0.992727,n
0.3,0.3,6.50527,-1.83845,2.40412,0.182987,0.0773655,0.980067,2.42777,2.53916,6.34658,-0.0567303,0.160586,0.98539,n
0.3,0.4,7.63662,-2.40412,2.40412,0.182987,0.0773655,0.980067,2.43544,2.57933,7.4301,0.0773655,0.182987,0.980067,n
0.3,0.5,8.76797,-2.9698,2.40412,0.182987,0.0773655,0.980067,2.44147,2.6159,8.51884,-0.0941567,0.195315,0.97621,n
0.4,0,3.67689,-0.424257,2.9698,0.182987,0.0773655,0.980067,2.74349,2.95227,3.92073,-0.295443,0.0312435,0.954849,n
0.4,0.1,4.80824,-0.989932,2.9698,0.182987,0.0773655,0.980067,2.95988,2.96858,4.81937,-0.0135933,0.00234694,0.999905,n
0.4,0.2,5.93959,-1.55561,2.9698,0.182987,0.0773655,0.980067,2.98184,3.04768,5.84966,-0.0246398,0.0979938,0.994882,n
0.4,0.3,7.07094,-2.12128,2.9698,0.182987,0.0773655,0.980067,2.99246,3.10186,6.91622,-0.048402,0.148413,0.98774,n
0.4,0.4,8.20229,-2.68696,2.9698,0.182987,0.0773655,0.980067,3.00093,3.14457,7.99639,-0.0685695,0.174592,0.98225,n
0.4,0.5,9.33365,-3.25263,2.9698,0.182987,0.0773655,0.980067,3.00771,3.18255,9.08298,-0.0853764,0.189411,0.978179,n
0.5,0,4.24257,-0.707094,3.53547,0.182987,0.0773655,0.980067,3.26411,3.51513,4.53427,-0.318572,0.0328634,0.947329,n
0.5,0.1,5.37392,-1.27277,3.53547,0.182987,0.0773655,0.980067,3.50373,3.53176,5.40937,-0.0398991,0.00644656,0.999183,n
0.5,0.2,6.50527,-1.83845,3.53547,0.182987,0.0773655,0.980067,3.54557,3.60342,6.42722,-0.0186001,0.0797786,0.996639,n
0.5,0.3,7.63662,-2.40412,3.53547,0.182987,0.0773655,0.980067,3.55687,3.66324,7.48745,-0.0411363,0.135826,0.989878,n
0.5,0.4,8.76797,-2.9698,3.53547,0.182987,0.0773655,0.980067,3.56606,3.70891,8.56394,-0.0607077,0.165682,0.984309,n
0.5,0.5,9.89932,-3.53547,3.53547,0.182987,0.0773655,0.980067,3.57356,3.74856,9.64814,0.0773655,0.182987,0.980067,n
0,0,1.41419,0.707094,0.707094,0.174349,0.0952472,0.980067,0.642247,0.697851,1.48828,-0.152947,0.0193245,0.988045,n
0,0.1,2.54554,0.141419,0.707094,0.174349,0.0952472,0.980067,0.718448,0.752461,2.48882,-0.0285934,0.100215,0.994555,n
0,0.2,3.67689,-0.424257,0.707094,0.174349,0.0952472,0.980067,0.733503,0.796808,3.56077,-0.0753052,0.162583,0.983817,n
0,0.3,4.80824,-0.989932,0.707094,0.174349,0.0952472,0.980067,0.743832,0.831436,4.64716,-0.112417,0.180573,0.977116,n
0,0.4,5.93959,-1.55561,0.707094,0.174349,0.0952472,0.980067,0.750883,0.864269,5.73863,-0.139244,0.184967,0.97283,n
0,0.5,7.07094,-2.12128,0.707094,0.174349,0.0952472,0.980067,0.755836,0.896855,6.83244,-0.15838,0.184986,0.969895,n
0.1,0,1.97986,0.424257,1.27277,0.174349,0.0952472,0.980067,1.17336,1.2597,2.09234,-0.19909,0.0231232,0.979708,n
0.1,0.1,3.11122,-0.141419,1.27277,0.174349,0.0952472,0.980067,1.28114,1.30893,3.06669,-0.0175236,0.0712493,0.997305,n
0.1,0.2,4.24257,-0.707094,1.27277,0.174349,0.0952472,0.980067,1.2978,1.36059,4.12973,-0.0592405,0.148218,0.987179,n
0.1,0.3,5.37392,-1.27277,1.27277,0.174349,0.0952472,0.980067,1.30998,1.39743,5.21205,0.0952472,0.174349,0.980067,n
0.1,0.4,6.50527,-1.83845,1.27277,0.174349,0.0952472,0.980067,1.3187,1.43089,6.30122,-0.123201,0.183031,0.975357,n
0.1,0.5,7.63662,-2.40412,1.27277,0.174349,0.0952472,0.980067,1.32503,1.46357,7.39357,-0.144102,0.185192,0.97208,n
0.2,0,2.54554,0.141419,1.83845,0.174349,0.0952472,0.980067,1.70106,1.82153,2.69985,-0.237862,0.0259477,0.970952,n
0.2,0.1,3.67689,-0.424257,1.83845,0.174349,0.0952472,0.980067,1.84359,1.86236,3.64783,-0.00917846,0.042297,0.999063,n
0.2,0.2,4.80824,-0.989932,1.83845,0.174349,0.0952472,0.980067,1.86149,1.92279,4.70086,-0.0463332,0.13218,0.990142,n
0.2,0.3,5.93959,-1.55561,1.83845,0.174349,0.0952472,0.980067,1.87526,1.96272,5.77851,-0.0803905,0.166135,0.982821,n
0.2,0.4,7.07094,-2.12128,1.83845,0.174349,0.0952472,0.980067,1.88556,1.99725,6.86504,-0.108505,0.179421,0.97777,n
0.2,0.5,8.20229,-2.68696,1.83845,0.174349,0.0952472,0.980067,1.89326,2.03025,7.95569,-0.13053,0.184154,0.974192,n
0.3,0,3.11122,-0.141419,2.40412,0.174349,0.0952472,0.980067,2.22609,2.38332,3.31005,-0.27045,0.0281279,0.962323,n
0.3,0.1,4.24257,-0.707094,2.40412,0.174349,0.0952472,0.980067,2.40586,2.41281,4.23213,-0.00270986,0.0138906,0.9999,n
0.3,0.2,5.37392,-1.27277,2.40412,0.174349,0.0952472,0.980067,2.42475,2.48324,5.27417,-0.0359031,0.11512,0.992703,n
0.3,0.3,6.50527,-1.83845,2.40412,0.174349,0.0952472,0.980067,2.43986,2.52709,6.34657,-0.0676665,0.156403,0.985373,n
0.3,0.4,7.63662,-2.40412,2.40412,0.174349,0.0952472,0.980067,2.45159,2.56317,7.4301,0.0952472,0.174349,0.980067,n
0.3,0.5,8.76797,-2.9698,2.40412,0.174349,0.0952472,0.980067,2.46062,2.59676,8.51883,-0.117814,0.18193,0.976228,n
0.4,0,3.67689,-0.424257,2.9698,0.174349,0.0952472,0.980067,2.74903,2.94512,3.92234,-0.297963,0.0298614,0.95411,n
0.4,0.1,4.80824,-0.989932,2.9698,0.174349,0.0952472,0.980067,2.96041,2.96803,4.8194,-0.0136399,0.00242907,0.999904,n
0.4,0.2,5.93959,-1.55561,2.9698,0.174349,0.0952472,0.980067,2.9877,3.04188,5.84961,-0.0273897,0.0974755,0.994861,n
0.4,0.3,7.07094,-2.12128,2.9698,0.174349,0.0952472,0.980067,3.00394,3.0904,6.9162,-0.0568098,0.145551,0.987718,n
0.4,0.4,8.20229,-2.68696,2.9698,0.174349,0.0952472,0.980067,3.01695,3.12855,7.99639,-0.083414,0.168055,0.982242,n
0.4,0.5,9.33365,-3.25263,2.9698,0.174349,0.0952472,0.980067,3.02724,3.16303,9.08298,-0.106042,0.178619,0.978187,n
0.5,0,4.24257,-0.707094,3.53547,0.174349,0.0952472,0.980067,3.27032,3.50689,4.5363,-0.321324,0.0312714,0.946453,n
0.5,0.1,5.37392,-1.27277,3.53547,0.174349,0.0952472,0.980067,3.50529,3.5301,5.40946,-0.0400729,0.00659732,0.999175,n
0.5,0.2,6.50527,-1.83845,3.53547,0.174349,0.0952472,0.980067,3.55042,3.59863,6.42716,-0.0203611,0.0795539,0.996623,n
0.5,0.3,7.63662,-2.40412,3.53547,0.174349,0.0952472,0.980067,3.5676,3.65254,7.48741,-0.0475432,0.133897,0.989854,n
0.5,0.4,8.76797,-2.9698,3.53547,0.174349,0.0952472,0.980067,3.58175,3.69323,8.56393,-0.0729232,0.16077,0.984294,n
0.5,0.5,9.89932,-3.53547,3.53547,0.174349,0.0952472,0.980067,3.5932,3.72892,9.64814,0.0952472,0.174349,0.980067,n
0,0,1.41419,0.707094,0.707094,0.163969,0.112177,0.980067,0.644474,0.695355,1.48855,-0.154217,0.0155435,0.987915,n
0,0.1,2.54554,0.141419,0.707094,0.163969,0.112177,0.980067,0.722309,0.748628,2.48879,-0.0273057,0.10075,0.994537,n
0,0.2,3.67689,-0.424257,0.707094,0.163969,0.112177,0.980067,0.743603,0.786711,3.56076,-0.0844929,0.158071,0.983806,n
0,0.3,4.80824,-0.989932,0.707094,0.163969,0.112177,0.980067,0.757927,0.817344,4.64716,-0.135981,0.163498,0.977127,n
0,0.4,5.93959,-1.55561,0.707094,0.163969,0.112177,0.980067,0.766906,0.848268,5.7386,0.170825,0.156079,0.972861,n
0,0.5,7.07094,-2.12128,0.707094,0.163969,0.112177,0.980067,0.77271,0.880034,6.83238,0.193071,0.148114,0.969941,n
0.1,0,1.97986,0.424257,1.27277,0.163969,0.112177,0.980067,1.17633,1.25625,2.09281,-0.200762,0.0183723,0.979468,n
0.1,0.1,3.11122,-0.141419,1.27277,0.163969,0.112177,0.980067,1.28387,1.30624,3.06665,-0.0160548,0.0717575,0.997293,n
0.1,0.2,4.24257,-0.707094,1.27277,0.163969,0.112177,0.980067,1.30711,1.35128,4.12972,-0.0632116,0.146686,0.987161,n
0.1,0.3,5.37392,-1.27277,1.27277,0.163969,0.112177,0.980067,1.32438,1.38303,5.21205,0.112177,0.163969,0.980067,n
0.1,0.4,6.50527,-1.83845,1.27277,0.163969,0.112177,0.980067,1.33607,1.41352,6.30121,-0.150442,0.161275,0.975376,n
0.1,0.5,7.63662,-2.40412,1.27277,0.163969,0.112177,0.980067,1.34391,1.44472,7.39353,0.17669,0.15419,0.972114,n
0.2,0,2.54554,0.141419,1.83845,0.163969,0.112177,0.980067,1.70472,1.81714,2.70058,-0.239872,0.0204328,0.970589,n
0.2,0.1,3.67689,-0.424257,1.83845,0.163969,0.112177,0.980067,1.8452,1.86078,3.6478,-0.00815354,0.0426242,0.999058,n
0.2,0.2,4.80824,-0.989932,1.83845,0.163969,0.112177,0.980067,1.8698,1.91451,4.70084,-0.0472525,0.132006,0.990122,n
0.2,0.3,5.93959,-1.55561,1.83845,0.163969,0.112177,0.980067,1.88941,1.94857,5.77851,-0.0914703,0.160353,0.982812,n
0.2,0.4,7.07094,-2.12128,1.83845,0.163969,0.112177,0.980067,1.9037,1.97911,6.86503,-0.130619,0.163973,0.977779,n
0.2,0.5,8.20229,-2.68696,1.83845,0.163969,0.112177,0.980067,1.91371,2.00981,7.95567,-0.159939,0.159133,0.974216,n
0.3,0,3.11122,-0.141419,2.40412,0.163969,0.112177,0.980067,2.23039,2.378,3.31106,-0.272739,0.0219996,0.961837,n
0.3,0.1,4.24257,-0.707094,2.40412,0.163969,0.112177,0.980067,2.4064,2.4123,4.23212,-0.00235135,0.0140009,0.999899,n
0.3,0.2,5.37392,-1.27277,2.40412,0.163969,0.112177,0.980067,2.43195,2.47608,5.27413,-0.0352368,0.115496,0.992683,n
0.3,0.3,6.50527,-1.83845,2.40412,0.163969,0.112177,0.980067,2.45337,2.51358,6.34656,-0.0742066,0.1535,0.985358,n
0.3,0.4,7.63662,-2.40412,2.40412,0.163969,0.112177,0.980067,2.46996,2.5448,7.4301,0.112177,0.163969,0.980067,n
0.3,0.5,8.76797,-2.9698,2.40412,0.163969,0.112177,0.980067,2.48216,2.57523,8.51882,-0.143283,0.16254,0.976243,n
0.4,0,3.67689,-0.424257,2.9698,0.163969,0.112177,0.980067,2.75394,2.93887,3.92368,-0.300481,0.0232309,0.953505,n
0.4,0.1,4.80824,-0.989932,2.9698,0.163969,0.112177,0.980067,2.96091,2.96751,4.81942,-0.0137492,0.00206945,0.999903,n
0.4,0.2,5.93959,-1.55561,2.9698,0.163969,0.112177,0.980067,2.99377,3.03587,5.84956,-0.0260382,0.0980223,0.994844,n
0.4,0.3,7.07094,-2.12128,2.9698,0.163969,0.112177,0.980067,3.01658,3.07778,6.91618,-0.0601197,0.14434,0.9877,n
0.4,0.4,8.20229,-2.68696,2.9698,0.163969,0.112177,0.980067,3.03513,3.11038,7.99638,-0.0956556,0.161442,0.982235,n
0.4,0.5,9.33365,-3.25263,2.9698,0.163969,0.112177,0.980067,3.0494,3.14087,9.08298,-0.12722,0.164169,0.978194,n
0.5,0,4.24257,-0.707094,3.53547,0.163969,0.112177,0.980067,3.27581,3.49972,4.53798,-0.324028,0.0242235,0.945737,n
0.5,0.1,5.37392,-1.27277,3.53547,0.163969,0.112177,0.980067,3.50677,3.52855,5.40954,-0.0403961,0.00553914,0.999168,n
0.5,0.2,6.50527,-1.83845,3.53547,0.163969,0.112177,0.980067,3.55534,3.59377,6.4271,-0.0188531,0.080095,0.996609,n
0.5,0.3,7.63662,-2.40412,3.53547,0.163969,0.112177,0.980067,3.57923,3.64095,7.48738,-0.0486987,0.133629,0.989834,n
0.5,0.4,8.76797,-2.9698,3.53547,0.163969,0.112177,0.980067,3.59939,3.6756,8.56392,-0.0812573,0.156799,0.984282,n
0.5,0.5,9.89932,-3.53547,3.53547,0.163969,0.112177,0.980067,3.61555,3.70657,9.64814,0.112177,0.163969,0.980067,n
0,0,1.41419,0.707094,0.707094,0.151951,0.127986,0.980067,0.646015,0.693643,1.48872,-0.155312,0.00817207,0.987832,n
0,0.1,2.54554,0.141419,0.707094,0.151951,0.127986,0.980067,0.725518,0.745437,2.48877,-0.0175004,0.103018,0.994526,n
0,0.2,3.67689,-0.424257,0.707094,0.151951,0.127986,0.980067,0.754112,0.776204,3.56076,-0.0807526,0.160058,0.983799,n
0,0.3,4.80824,-0.989932,0.707094,0.151951,0.127986,0.980067,0.772736,0.802537,4.64716,0.166928,0.131694,0.977134,n
0,0.4,5.93959,-1.55561,0.707094,0.151951,0.127986,0.980067,0.781887,0.833301,5.73859,0.208374,0.100419,0.972881,n
0,0.5,7.07094,-2.12128,0.707094,0.151951,0.127986,0.980067,0.787072,0.865705,6.83235,0.22791,0.084932,0.969971,n
0.1,0,1.97986,0.424257,1.27277,0.151951,0.127986,0.980067,1.17837,1.25392,2.09311,-0.202115,0.00956446,0.979315,n
0.1,0.1,3.11122,-0.141419,1.27277,0.151951,0.127986,0.980067,1.28602,1.30411,3.06663,-0.00967923,0.0729939,0.997285,n
0.1,0.2,4.24257,-0.707094,1.27277,0.151951,0.127986,0.980067,1.31615,1.34225,4.12971,-0.051439,0.15129,0.98715,n
0.1,0.3,5.37392,-1.27277,1.27277,0.151951,0.127986,0.980067,1.33995,1.36746,5.21205,0.127986,0.151951,0.980067,n
0.1,0.4,6.50527,-1.83845,1.27277,0.151951,0.127986,0.980067,1.3536,1.39601,6.30121,0.186306,0.117937,0.975388,n
0.1,0.5,7.63662,-2.40412,1.27277,0.151951,0.127986,0.980067,1.36114,1.4275,7.39351,0.213871,0.0959691,0.972136,n
0.2,0,2.54554,0.141419,1.83845,0.151951,0.127986,0.980067,1.70721,1.81419,2.70104,-0.241435,0.0105635,0.97036,n
0.2,0.1,3.67689,-0.424257,1.83845,0.151951,0.127986,0.980067,1.84643,1.85958,3.64778,-0.00472783,0.0432128,0.999055,n
0.2,0.2,4.80824,-0.989932,1.83845,0.151951,0.127986,0.980067,1.87735,1.90697,4.70082,-0.0343166,0.136037,0.990109,n
0.2,0.3,5.93959,-1.55561,1.83845,0.151951,0.127986,0.980067,1.90438,1.9336,5.77851,-0.0919842,0.160092,0.982807,n
0.2,0.4,7.07094,-2.12128,1.83845,0.151951,0.127986,0.980067,1.92297,1.95984,6.86503,0.158845,0.13677,0.977784,n
0.2,0.5,8.20229,-2.68696,1.83845,0.151951,0.127986,0.980067,1.93366,1.98987,7.95566,0.197245,0.109399,0.974231,n
0.3,0,3.11122,-0.141419,2.40412,0.151951,0.127986,0.980067,2.2333,2.37445,3.31171,-0.274471,0.0113151,0.961529,n
0.3,0.1,4.24257,-0.707094,2.40412,0.151951,0.127986,0.980067,2.40679,2.41191,4.23211,-0.0013277,0.0141631,0.999899,n
0.3,0.2,5.37392,-1.27277,2.40412,0.151951,0.127986,0.980067,2.43815,2.4699,5.27411,-0.0236748,0.118514,0.99267,n
0.3,0.3,6.50527,-1.83845,2.40412,0.151951,0.127986,0.980067,2.46701,2.49994,6.34655,-0.0656111,0.157424,0.985349,n
0.3,0.4,7.63662,-2.40412,2.40412,0.151951,0.127986,0.980067,2.48983,2.52493,7.4301,0.127986,0.151951,0.980067,n
0.3,0.5,8.76797,-2.9698,2.40412,0.151951,0.127986,0.980067,2.50436,2.55303,8.51882,0.177151,0.124693,0.976253,n
0.4,0,3.67689,-0.424257,2.9698,0.151951,0.127986,0.980067,2.75725,2.93472,3.92452,-0.302349,0.0119011,0.953123,n
0.4,0.1,4.80824,-0.989932,2.9698,0.151951,0.127986,0.980067,2.96128,2.96713,4.81943,-0.0138884,0.00114642,0.999903,n
0.4,0.2,5.93959,-1.55561,2.9698,0.151951,0.127986,0.980067,2.99878,3.03089,5.84953,-0.016568,0.10017,0.994832,n
0.4,0.3,7.07094,-2.12128,2.9698,0.151951,0.127986,0.980067,3.0287,3.06568,6.91617,-0.0478191,0.148945,0.987689,n
0.4,0.4,8.20229,-2.68696,2.9698,0.151951,0.127986,0.980067,3.0545,3.09101,7.99638,-0.0990295,0.159422,0.982231,n
0.4,0.5,9.33365,-3.25263,2.9698,0.151951,0.127986,0.980067,3.07307,3.1172,9.08298,0.15348,0.139899,0.978199,n
0.5,0,4.24257,-0.707094,3.53547,0.151951,0.127986,0.980067,3.2795,3.49497,4.53904,-0.326006,0.0123706,0.945287,n
0.5,0.1,5.37392,-1.27277,3.53547,0.151951,0.127986,0.980067,3.50784,3.52743,5.40959,-0.0407648,0.00302494,0.999164,n
0.5,0.2,6.50527,-1.83845,3.53547,0.151951,0.127986,0.980067,3.55928,3.58987,6.42706,-0.0115332,0.0815783,0.9966,n
0.5,0.3,7.63662,-2.40412,3.53547,0.151951,0.127986,0.980067,3.58985,3.63034,7.48736,-0.0357172,0.13776,0.989821,n
0.5,0.4,8.76797,-2.9698,3.53547,0.151951,0.127986,0.980067,3.61759,3.6574,8.56392,-0.0757977,0.159557,0.984274,n
0.5,0.5,9.89932,-3.53547,3.53547,0.151951,0.127986,0.980067,3.63971,3.68241,9.64814,0.127986,0.151951,0.980067,n
0,0,1.41419,0.707094,0.707094,0.138414,0.142517,0.980067,0.646457,0.693155,1.48877,-0.155664,-0.00144886,0.987809,n
0,0.1,2.54554,0.141419,0.707094,0.138414,0.142517,0.980067,0.726595,0.744365,2.48877,0.00337107,0.104469,0.994522,n
0,0.2,3.67689,-0.424257,0.707094,0.138414,0.142517,0.980067,0.759845,0.770472,3.56076,0.0264032,0.17733,0.983797,n
0,0.3,4.80824,-0.989932,0.707094,0.138414,0.142517,0.980067,0.781219,0.794055,4.64715,0.208281,-0.0427015,0.977136,n
0,0.4,5.93959,-1.55561,0.707094,0.138414,0.142517,0.980067,0.78788,0.827312,5.73859,0.230363,-0.0206381,0.972886,n
0,0.5,7.07094,-2.12128,0.707094,0.138414,0.142517,0.980067,0.792033,0.860753,6.83234,0.242668,-0.0159049,0.969979,n
0.1,0,1.97986,0.424257,1.27277,0.138414,0.142517,0.980067,1.17895,1.25325,2.0932,-0.202536,-0.00169052,0.979273,n
0.1,0.1,3.11122,-0.141419,1.27277,0.138414,0.142517,0.980067,1.2867,1.30344,3.06662,0.00180796,0.0736384,0.997283,n
0.1,0.2,4.24257,-0.707094,1.27277,0.138414,0.142517,0.980067,1.32007,1.33833,4.12971,0.0121605,0.159351,0.987147,n
0.1,0.3,5.37392,-1.27277,1.27277,0.138414,0.142517,0.980067,1.35134,1.35607,5.21205,0.138414,0.142517,0.980067,n
0.1,0.4,6.50527,-1.83845,1.27277,0.138414,0.142517,0.980067,1.36206,1.38754,6.3012,0.218546,-0.0291624,0.975391,n
0.1,0.5,7.63662,-2.40412,1.27277,0.138414,0.142517,0.980067,1.36774,1.42091,7.39351,0.233611,-0.0191078,0.972142,n
0.2,0,2.54554,0.141419,1.83845,0.138414,0.142517,0.980067,1.70792,1.81336,2.70117,-0.24191,-0.00186314,0.970297,n
0.2,0.1,3.67689,-0.424257,1.83845,0.138414,0.142517,0.980067,1.84681,1.8592,3.64777,0.000868299,0.0434821,0.999054,n
0.2,0.2,4.80824,-0.989932,1.83845,0.138414,0.142517,0.980067,1.88021,1.90411,4.70082,0.00719816,0.140139,0.990106,n
0.2,0.3,5.93959,-1.55561,1.83845,0.138414,0.142517,0.980067,1.9133,1.92469,5.77851,0.0363746,0.181026,0.982805,n
0.2,0.4,7.07094,-2.12128,1.83845,0.138414,0.142517,0.980067,1.93479,1.94801,6.86503,0.203054,-0.0519994,0.977786,n
0.2,0.5,8.20229,-2.68696,1.83845,0.138414,0.142517,0.980067,1.94242,1.98111,7.95566,0.224214,-0.0243667,0.974235,n
0.3,0,3.11122,-0.141419,2.40412,0.138414,0.142517,0.980067,2.23412,2.37345,3.31188,-0.27499,-0.00199261,0.961445,n
0.3,0.1,4.24257,-0.707094,2.40412,0.138414,0.142517,0.980067,2.40691,2.4118,4.23211,0.000241294,0.0142309,0.999899,n
0.3,0.2,5.37392,-1.27277,2.40412,0.138414,0.142517,0.980067,2.44033,2.46773,5.2741,0.00469031,0.120793,0.992667,n
0.3,0.3,6.50527,-1.83845,2.40412,0.138414,0.142517,0.980067,2.47362,2.49334,6.34655,0.017717,0.169641,0.985347,n
0.3,0.4,7.63662,-2.40412,2.40412,0.138414,0.142517,0.980067,2.50437,2.5104,7.4301,0.138414,0.142517,0.980067,n
0.3,0.5,8.76797,-2.9698,2.40412,0.138414,0.142517,0.980067,2.516,2.5414,8.51881,0.213861,-0.034483,0.976255,n
0.4,0,3.67689,-0.424257,2.9698,0.138414,0.142517,0.980067,2.75818,2.93355,3.92476,-0.302903,-0.00209333,0.953019,n
0.4,0.1,4.80824,-0.989932,2.9698,0.138414,0.142517,0.980067,2.96139,2.96701,4.81943,-0.0139428,-0.000206877,0.999903,n
0.4,0.2,5.93959,-1.55561,2.9698,0.138414,0.142517,0.980067,3.00045,3.02923,5.84952,0.00317888,0.101511,0.994829,n
0.4,0.3,7.07094,-2.12128,2.9698,0.138414,0.142517,0.980067,3.0338,3.06057,6.91616,0.0109864,0.156067,0.987685,n
0.4,0.4,8.20229,-2.68696,2.9698,0.138414,0.142517,0.980067,3.06669,3.07882,7.99638,0.0454452,0.182097,0.98223,n
0.4,0.5,9.33365,-3.25263,2.9698,0.138414,0.142517,0.980067,3.08825,3.10202,9.08298,0.198706,-0.0603418,0.9782,n
0.5,0,4.24257,-0.707094,3.53547,0.138414,0.142517,0.980067,3.28053,3.49365,4.53933,-0.326588,-0.0021739,0.945164,n
0.5,0.1,5.37392,-1.27277,3.53547,0.138414,0.142517,0.980067,3.50815,3.52711,5.4096,-0.0409014,-0.0005431,0.999163,n
0.5,0.2,6.50527,-1.83845,3.53547,0.138414,0.142517,0.980067,3.56055,3.58861,6.42705,0.00216904,0.0823898,0.996598,n
0.5,0.3,7.63662,-2.40412,3.53547,0.138414,0.142517,0.980067,3.59394,3.62626,7.48736,0.00755524,0.142139,0.989818,n
0.5,0.4,8.76797,-2.9698,3.53547,0.138414,0.142517,0.980067,3.62714,3.64786,8.56391,0.0231186,0.175138,0.984272,n
0.5,0.5,9.89932,-3.53547,3.53547,0.138414,0.142517,0.980067,3.65739,3.66473,9.64814,0.138414,0.142517,0.980067,n
0,0,1.41419,0.707094,0.707094,0.123495,0.155623,0.980067,0.645664,0.694032,1.48868,-0.155044,-0.0106498,0.98785,n
0,0.1,2.54554,0.141419,0.707094,0.123495,0.155623,0.980067,0.724723,0.746228,2.48878,0.0215811,0.102216,0.994528,n
0,0.2,3.67689,-0.424257,0.707094,0.123495,0.155623,0.980067,0.751085,0.779231,3.56076,0.0848718,0.157902,0.983801,n
0,0.3,4.80824,-0.989932,0.707094,0.123495,0.155623,0.980067,0.768436,0.806836,4.64716,0.1561,-0.144376,0.977133,n
0,0.4,5.93959,-1.55561,0.707094,0.123495,0.155623,0.980067,0.777902,0.837283,5.73859,0.196768,-0.121632,0.972876,n
0,0.5,7.07094,-2.12128,0.707094,0.123495,0.155623,0.980067,0.783468,0.869302,6.83236,0.218298,-0.107309,0.969964,n
0.1,0,1.97986,0.424257,1.27277,0.123495,0.155623,0.980067,1.17791,1.25445,2.09305,-0.201791,-0.0124939,0.979349,n
0.1,0.1,3.11122,-0.141419,1.27277,0.123495,0.155623,0.980067,1.2855,1.30463,3.06663,0.0121616,0.0725988,0.997287,n
0.1,0.2,4.24257,-0.707094,1.27277,0.123495,0.155623,0.980067,1.31368,1.34472,4.12971,0.0580874,0.148847,0.987153,n
0.1,0.3,5.37392,-1.27277,1.27277,0.123495,0.155623,0.980067,1.33532,1.37209,5.21205,0.123495,0.155623,0.980067,n
0.1,0.4,6.50527,-1.83845,1.27277,0.123495,0.155623,0.980067,1.34867,1.40093,6.30121,0.174138,-0.135278,0.975385,n
