K1,K5,C11,C12,C44,q_x,q_y,q_z,Rho*v1^2,Rho*v2^2,Rho*v3^2,L_coeff1,L_coeff2,L_coeff3,cmp_T_L
0.1,0.5,3.39994,-1.19998,1.19998,0.0399412,0.563228,0.825336,1.20349,1.89786,2.69855,0.0399412,0.563228,0.825336,n
0.1,0.55,3.59994,-1.29998,1.29998,0.0399412,0.563228,0.825336,1.30365,2.02959,2.86666,0.0399412,0.563228,0.825336,n
0.1,0.6,3.79993,-1.39998,1.39998,0.0399412,0.563228,0.825336,1.40381,2.16131,3.03478,0.0399412,0.563228,0.825336,n
0.1,0.65,3.99993,-1.49997,1.49997,0.0399412,0.563228,0.825336,1.50396,2.29302,3.20289,0.0399412,0.563228,0.825336,n
0.1,0.7,4.19993,-1.59997,1.59997,0.0399412,0.563228,0.825336,1.60412,2.42474,3.37101,0.0399412,0.563228,0.825336,n
0.15,0,1.59997,-0.299995,0.299995,0.0399412,0.563228,0.825336,0.302069,0.712381,1.18551,0.0399412,0.563228,0.825336,n
0.15,0.05,1.79997,-0.399993,0.399993,0.0399412,0.563228,0.825336,0.402226,0.844102,1.35363,0.0399412,0.563228,0.825336,n
0.15,0.1,1.99996,-0.499991,0.499991,0.0399412,0.563228,0.825336,0.502384,0.97582,1.52174,0.0399412,0.563228,0.825336,n
0.15,0.15,2.19996,-0.599989,0.599989,0.0399412,0.563228,0.825336,0.602541,1.10754,1.68986,0.0399412,0.563228,0.825336,n
0.15,0.2,2.39996,-0.699988,0.699988,0.0399412,0.563228,0.825336,0.7027,1.23926,1.85797,0.0399412,0.563228,0.825336,n
0.15,0.25,2.59995,-0.799986,0.799986,0.0399412,0.563228,0.825336,0.802857,1.37098,2.02608,0.0399412,0.563228,0.825336,n
0.15,0.3,2.79995,-0.899984,0.899984,0.0399412,0.563228,0.825336,0.903015,1.5027,2.1942,0.0399412,0.563228,0.825336,n
0.15,0.35,2.99995,-0.999982,0.999982,0.0399412,0.563228,0.825336,1.00317,1.63442,2.36232,0.0399412,0.563228,0.825336,n
0.15,0.4,3.19994,-1.09998,1.09998,0.0399412,0.563228,0.825336,1.10333,1.76614,2.53043,0.0399412,0.563228,0.825336,n
0.15,0.45,3.39994,-1.19998,1.19998,0.0399412,0.563228,0.825336,1.20349,1.89786,2.69855,0.0399412,0.563228,0.825336,n
0.15,0.5,3.59994,-1.29998,1.29998,0.0399412,0.563228,0.825336,1.30365,2.02959,2.86666,0.0399412,0.563228,0.825336,n
0.15,0.55,3.79993,-1.39998,1.39998,0.0399412,0.563228,0.825336,1.40381,2.16131,3.03478,0.0399412,0.563228,0.825336,n
0.15,0.6,3.99993,-1.49997,1.49997,0.0399412,0.563228,0.825336,1.50396,2.29302,3.20289,0.0399412,0.563228,0.825336,n
0.15,0.65,4.19993,-1.59997,1.59997,0.0399412,0.563228,0.825336,1.60412,2.42474,3.37101,0.0399412,0.563228,0.825336,n
0.15,0.7,4.39992,-1.69997,1.69997,0.0399412,0.563228,0.825336,1.70428,2.55646,3.53912,0.0399412,0.563228,0.825336,n
0.2,0,1.79997,-0.399993,0.399993,0.0399412,0.563228,0.825336,0.402226,0.844102,1.35363,0.0399412,0.563228,0.825336,n
0.2,0.05,1.99996,-0.499991,0.499991,0.0399412,0.563228,0.825336,0.502384,0.97582,1.52174,0.0399412,0.563228,0.825336,n
0.2,0.1,2.19996,-0.599989,0.599989,0.0399412,0.563228,0.825336,0.602541,1.10754,1.68986,0.0399412,0.563228,0.825336,n
0.2,0.15,2.39996,-0.699988,0.699988,0.0399412,0.563228,0.825336,0.7027,1.23926,1.85797,0.0399412,0.563228,0.825336,n
0.2,0.2,2.59995,-0.799986,0.799986,0.0399412,0.563228,0.825336,0.802857,1.37098,2.02608,0.0399412,0.563228,0.825336,n
0.2,0.25,2.79995,-0.899984,0.899984,0.0399412,0.563228,0.825336,0.903015,1.5027,2.1942,0.0399412,0.563228,0.825336,n
0.2,0.3,2.99995,-0.999982,0.999982,0.0399412,0.563228,0.825336,1.00317,1.63442,2.36232,0.0399412,0.563228,0.825336,n
0.2,0.35,3.19994,-1.09998,1.09998,0.0399412,0.563228,0.825336,1.10333,1.76614,2.53043,0.0399412,0.563228,0.825336,n
0.2,0.4,3.39994,-1.19998,1.19998,0.0399412,0.563228,0.825336,1.20349,1.89786,2.69855,0.0399412,0.563228,0.825336,n
0.2,0.45,3.59994,-1.29998,1.29998,0.0399412,0.563228,0.825336,1.30365,2.02959,2.86666,0.0399412,0.563228,0.825336,n
0.2,0.5,3.79993,-1.39998,1.39998,0.0399412,0.563228,0.825336,1.40381,2.16131,3.03478,0.0399412,0.563228,0.825336,n
0.2,0.55,3.99993,-1.49997,1.49997,0.0399412,0.563228,0.825336,1.50396,2.29302,3.20289,0.0399412,0.563228,0.825336,n
0.2,0.6,4.19993,-1.59997,1.59997,0.0399412,0.563228,0.825336,1.60412,2.42474,3.37101,0.0399412,0.563228,0.825336,n
0.2,0.65,4.39992,-1.69997,1.69997,0.0399412,0.563228,0.825336,1.70428,2.55646,3.53912,0.0399412,0.563228,0.825336,n
0.2,0.7,4.59992,-1.79997,1.79997,0.0399412,0.563228,0.825336,1.80444,2.68819,3.70724,0.0399412,0.563228,0.825336,n
0.25,0,1.99996,-0.499991,0.499991,0.0399412,0.563228,0.825336,0.502384,0.97582,1.52174,0.0399412,0.563228,0.825336,n
0.25,0.05,2.19996,-0.599989,0.599989,0.0399412,0.563228,0.825336,0.602541,1.10754,1.68986,0.0399412,0.563228,0.825336,n
0.25,0.1,2.39996,-0.699988,0.699988,0.0399412,0.563228,0.825336,0.7027,1.23926,1.85797,0.0399412,0.563228,0.825336,n
0.25,0.15,2.59995,-0.799986,0.799986,0.0399412,0.563228,0.825336,0.802857,1.37098,2.02608,0.0399412,0.563228,0.825336,n
0.25,0.2,2.79995,-0.899984,0.899984,0.0399412,0.563228,0.825336,0.903015,1.5027,2.1942,0.0399412,0.563228,0.825336,n
0.25,0.25,2.99995,-0.999982,0.999982,0.0399412,0.563228,0.825336,1.00317,1.63442,2.36232,0.0399412,0.563228,0.825336,n
0.25,0.3,3.19994,-1.09998,1.09998,0.0399412,0.563228,0.825336,1.10333,1.76614,2.53043,0.0399412,0.563228,0.825336,n
0.25,0.35,3.39994,-1.19998,1.19998,0.0399412,0.563228,0.825336,1.20349,1.89786,2.69855,0.0399412,0.563228,0.825336,n
0.25,0.4,3.59994,-1.29998,1.29998,0.0399412,0.563228,0.825336,1.30365,2.02959,2.86666,0.0399412,0.563228,0.825336,n
0.25,0.45,3.79993,-1.39998,1.39998,0.0399412,0.563228,0.825336,1.40381,2.16131,3.03478,0.0399412,0.563228,0.825336,n
0.25,0.5,3.99993,-1.49997,1.49997,0.0399412,0.563228,0.825336,1.50396,2.29302,3.20289,0.0399412,0.563228,0.825336,n
0.25,0.55,4.19993,-1.59997,1.59997,0.0399412,0.563228,0.825336,1.60412,2.42474,3.37101,0.0399412,0.563228,0.825336,n
0.25,0.6,4.39992,-1.69997,1.69997,0.0399412,0.563228,0.825336,1.70428,2.55646,3.53912,0.0399412,0.563228,0.825336,n
0.25,0.65,4.59992,-1.79997,1.79997,0.0399412,0.563228,0.825336,1.80444,2.68819,3.70724,0.0399412,0.563228,0.825336,n
0.25,0.7,4.79992,-1.89997,1.89997,0.0399412,0.563228,0.825336,1.9046,2.81991,3.87535,0.0399412,0.563228,0.825336,n
0,0,0.999982,-4.53758e-11,8.55484e-12,0.644218,0,0.764842,8.55482e-12,0.415009,0.584973,-1.58646e-27,0.644218,0.764842,n
0,0.05,1.19998,-0.0999982,0.0999982,0.644218,0,0.764842,0.0999982,0.556509,0.743469,0,0.644218,0.764842,n
0,0.1,1.39998,-0.199996,0.199996,0.644218,0,0.764842,0.199996,0.698009,0.901967,0,0.644218,0.764842,n
0,0.15,1.59997,-0.299995,0.299995,0.644218,0,0.764842,0.299995,0.839506,1.06046,0,0.644218,0.764842,n
0,0.2,1.79997,-0.399993,0.399993,0.644218,0,0.764842,0.399993,0.981006,1.21896,0,0.644218,0.764842,n
0,0.25,1.99996,-0.499991,0.499991,0.644218,0,0.764842,0.499991,1.1225,1.37745,0,0.644218,0.764842,n
0,0.3,2.19996,-0.599989,0.599989,0.644218,0,0.764842,0.599989,1.264,1.53595,0,0.644218,0.764842,n
0,0.35,2.39996,-0.699988,0.699988,0.644218,0,0.764842,0.699988,1.4055,1.69444,0,0.644218,0.764842,n
0,0.4,2.59995,-0.799986,0.799986,0.644218,0,0.764842,0.799986,1.547,1.85294,0,0.644218,0.764842,n
0,0.45,2.79995,-0.899984,0.899984,0.644218,0,0.764842,0.899984,1.6885,2.01143,0,0.644218,0.764842,n
0,0.5,2.99995,-0.999982,0.999982,0.644218,0,0.764842,0.999982,1.83,2.16993,0,0.644218,0.764842,n
0,0.55,3.19994,-1.09998,1.09998,0.644218,0,0.764842,1.09998,1.9715,2.32842,0,0.644218,0.764842,n
0,0.6,3.39994,-1.19998,1.19998,0.644218,0,0.764842,1.19998,2.113,2.48692,0,0.644218,0.764842,n
0,0.65,3.59994,-1.29998,1.29998,0.644218,0,0.764842,1.29998,2.2545,2.64542,0,0.644218,0.764842,n
0,0.7,3.79993,-1.39998,1.39998,0.644218,0,0.764842,1.39998,2.396,2.80391,0,0.644218,0.764842,n
0.05,0,1.19998,-0.0999982,0.0999982,0.644218,0,0.764842,0.0999982,0.556509,0.743469,0,0.644218,0.764842,n
0.05,0.05,1.39998,-0.199996,0.199996,0.644218,0,0.764842,0.199996,0.698009,0.901967,0,0.644218,0.764842,n
0.05,0.1,1.59997,-0.299995,0.299995,0.644218,0,0.764842,0.299995,0.839506,1.06046,0,0.644218,0.764842,n
0.05,0.15,1.79997,-0.399993,0.399993,0.644218,0,0.764842,0.399993,0.981006,1.21896,0,0.644218,0.764842,n
0.05,0.2,1.99996,-0.499991,0.499991,0.644218,0,0.764842,0.499991,1.1225,1.37745,0,0.644218,0.764842,n
0.05,0.25,2.19996,-0.599989,0.599989,0.644218,0,0.764842,0.599989,1.264,1.53595,0,0.644218,0.764842,n
0.05,0.3,2.39996,-0.699988,0.699988,0.644218,0,0.764842,0.699988,1.4055,1.69444,0,0.644218,0.764842,n
0.05,0.35,2.59995,-0.799986,0.799986,0.644218,0,0.764842,0.799986,1.547,1.85294,0,0.644218,0.764842,n
0.05,0.4,2.79995,-0.899984,0.899984,0.644218,0,0.764842,0.899984,1.6885,2.01143,0,0.644218,0.764842,n
0.05,0.45,2.99995,-0.999982,0.999982,0.644218,0,0.764842,0.999982,1.83,2.16993,0,0.644218,0.764842,n
0.05,0.5,3.19994,-1.09998,1.09998,0.644218,0,0.764842,1.09998,1.9715,2.32842,0,0.644218,0.764842,n
0.05,0.55,3.39994,-1.19998,1.19998,0.644218,0,0.764842,1.19998,2.113,2.48692,0,0.644218,0.764842,n
0.05,0.6,3.59994,-1.29998,1.29998,0.644218,0,0.764842,1.29998,2.2545,2.64542,0,0.644218,0.764842,n
0.05,0.65,3.79993,-1.39998,1.39998,0.644218,0,0.764842,1.39998,2.396,2.80391,0,0.644218,0.764842,n
0.05,0.7,3.99993,-1.49997,1.49997,0.644218,0,0.764842,1.49997,2.53749,2.96241,0,0.644218,0.764842,n
0.1,0,1.39998,-0.199996,0.199996,0.644218,0,0.764842,0.199996,0.698009,0.901967,0,0.644218,0.764842,n
0.1,0.05,1.59997,-0.299995,0.299995,0.644218,0,0.764842,0.299995,0.839506,1.06046,0,0.644218,0.764842,n
0.1,0.1,1.79997,-0.399993,0.399993,0.644218,0,0.764842,0.399993,0.981006,1.21896,0,0.644218,0.764842,n
0.1,0.15,1.99996,-0.499991,0.499991,0.644218,0,0.764842,0.499991,1.1225,1.37745,0,0.644218,0.764842,n
0.1,0.2,2.19996,-0.599989,0.599989,0.644218,0,0.764842,0.599989,1.264,1.53595,0,0.644218,0.764842,n
0.1,0.25,2.39996,-0.699988,0.699988,0.644218,0,0.764842,0.699988,1.4055,1.69444,0,0.644218,0.764842,n
0.1,0.3,2.59995,-0.799986,0.799986,0.644218,0,0.764842,0.799986,1.547,1.85294,0,0.644218,0.764842,n
0.1,0.35,2.79995,-0.899984,0.899984,0.644218,0,0.764842,0.899984,1.6885,2.01143,0,0.644218,0.764842,n
0.1,0.4,2.99995,-0.999982,0.999982,0.644218,0,0.764842,0.999982,1.83,2.16993,0,0.644218,0.764842,n
0.1,0.45,3.19994,-1.09998,1.09998,0.644218,0,0.764842,1.09998,1.9715,2.32842,0,0.644218,0.764842,n
0.1,0.5,3.39994,-1.19998,1.19998,0.644218,0,0.764842,1.19998,2.113,2.48692,0,0.644218,0.764842,n
0.1,0.55,3.59994,-1.29998,1.29998,0.644218,0,0.764842,1.29998,2.2545,2.64542,0,0.644218,0.764842,n
0.1,0.6,3.79993,-1.39998,1.39998,0.644218,0,0.764842,1.39998,2.396,2.80391,0,0.644218,0.764842,n
0.1,0.65,3.99993,-1.49997,1.49997,0.644218,0,0.764842,1.49997,2.53749,2.96241,0,0.644218,0.764842,n
0.1,0.7,4.19993,-1.59997,1.59997,0.644218,0,0.764842,1.59997,2.679,3.1209,0,0.644218,0.764842,n
0.15,0,1.59997,-0.299995,0.299995,0.644218,0,0.764842,0.299995,0.839506,1.06046,0,0.644218,0.764842,n
0.15,0.05,1.79997,-0.399993,0.399993,0.644218,0,0.764842,0.399993,0.981006,1.21896,0,0.644218,0.764842,n
0.15,0.1,1.99996,-0.499991,0.499991,0.644218,0,0.764842,0.499991,1.1225,1.37745,0,0.644218,0.764842,n
0.15,0.15,2.19996,-0.599989,0.599989,0.644218,0,0.764842,0.599989,1.264,1.53595,0,0.644218,0.764842,n
0.15,0.2,2.39996,-0.699988,0.699988,0.644218,0,0.764842,0.699988,1.4055,1.69444,0,0.644218,0.764842,n
0.15,0.25,2.59995,-0.799986,0.799986,0.644218,0,0.764842,0.799986,1.547,1.85294,0,0.644218,0.764842,n
0.15,0.3,2.79995,-0.899984,0.899984,0.644218,0,0.764842,0.899984,1.6885,2.01143,0,0.644218,0.764842,n
0.15,0.35,2.99995,-0.999982,0.999982,0.644218,0,0.764842,0.999982,1.83,2.16993,0,0.644218,0.764842,n
0.15,0.4,3.19994,-1.09998,1.09998,0.644218,0,0.764842,1.09998,1.9715,2.32842,0,0.644218,0.764842,n
0.15,0.45,3.39994,-1.19998,1.19998,0.644218,0,0.764842,1.19998,2.113,2.48692,0,0.644218,0.764842,n
0.15,0.5,3.59994,-1.29998,1.29998,0.644218,0,0.764842,1.29998,2.2545,2.64542,0,0.644218,0.764842,n
0.15,0.55,3.79993,-1.39998,1.39998,0.644218,0,0.764842,1.39998,2.396,2.80391,0,0.644218,0.764842,n
0.15,0.6,3.99993,-1.49997,1.49997,0.644218,0,0.764842,1.49997,2.53749,2.96241,0,0.644218,0.764842,n
0.15,0.65,4.19993,-1.59997,1.59997,0.644218,0,0.764842,1.59997,2.679,3.1209,0,0.644218,0.764842,n
0.15,0.7,4.39992,-1.69997,1.69997,0.644218,0,0.764842,1.69997,2.82049,3.2794,0,0.644218,0.764842,n
0.2,0,1.79997,-0.399993,0.399993,0.644218,0,0.764842,0.399993,0.981006,1.21896,0,0.644218,0.764842,n
0.2,0.05,1.99996,-0.499991,0.499991,0.644218,0,0.764842,0.499991,1.1225,1.37745,0,0.644218,0.764842,n
0.2,0.1,2.19996,-0.599989,0.599989,0.644218,0,0.764842,0.599989,1.264,1.53595,0,0.644218,0.764842,n
0.2,0.15,2.39996,-0.699988,0.699988,0.644218,0,0.764842,0.699988,1.4055,1.69444,0,0.644218,0.764842,n
0.2,0.2,2.59995,-0.799986,0.799986,0.644218,0,0.764842,0.799986,1.547,1.85294,0,0.644218,0.764842,n
0.2,0.25,2.79995,-0.899984,0.899984,0.644218,0,0.764842,0.899984,1.6885,2.01143,0,0.644218,0.764842,n
0.2,0.3,2.99995,-0.999982,0.999982,0.644218,0,0.764842,0.999982,1.83,2.16993,0,0.644218,0.764842,n
0.2,0.35,3.19994,-1.09998,1.09998,0.644218,0,0.764842,1.09998,1.9715,2.32842,0,0.644218,0.764842,n
0.2,0.4,3.39994,-1.19998,1.19998,0.644218,0,0.764842,1.19998,2.113,2.48692,0,0.644218,0.764842,n
0.2,0.45,3.59994,-1.29998,1.29998,0.644218,0,0.764842,1.29998,2.2545,2.64542,0,0.644218,0.764842,n
0.2,0.5,3.79993,-1.39998,1.39998,0.644218,0,0.764842,1.39998,2.396,2.80391,0,0.644218,0.764842,n
0.2,0.55,3.99993,-1.49997,1.49997,0.644218,0,0.764842,1.49997,2.53749,2.96241,0,0.644218,0.764842,n
0.2,0.6,4.19993,-1.59997,1.59997,0.644218,0,0.764842,1.59997,2.679,3.1209,0,0.644218,0.764842,n
0.2,0.65,4.39992,-1.69997,1.69997,0.644218,0,0.764842,1.69997,2.82049,3.2794,0,0.644218,0.764842,n
0.2,0.7,4.59992,-1.79997,1.79997,0.644218,0,0.764842,1.79997,2.962,3.43789,0,0.644218,0.764842,n
0.25,0,1.99996,-0.499991,0.499991,0.644218,0,0.764842,0.499991,1.1225,1.37745,0,0.644218,0.764842,n
0.25,0.05,2.19996,-0.599989,0.599989,0.644218,0,0.764842,0.599989,1.264,1.53595,0,0.644218,0.764842,n
0.25,0.1,2.39996,-0.699988,0.699988,0.644218,0,0.764842,0.699988,1.4055,1.69444,0,0.644218,0.764842,n
0.25,0.15,2.59995,-0.799986,0.799986,0.644218,0,0.764842,0.799986,1.547,1.85294,0,0.644218,0.764842,n
0.25,0.2,2.79995,-0.899984,0.899984,0.644218,0,0.764842,0.899984,1.6885,2.01143,0,0.644218,0.764842,n
0.25,0.25,2.99995,-0.999982,0.999982,0.644218,0,0.764842,0.999982,1.83,2.16993,0,0.644218,0.764842,n
0.25,0.3,3.19994,-1.09998,1.09998,0.644218,0,0.764842,1.09998,1.9715,2.32842,0,0.644218,0.764842,n
0.25,0.35,3.39994,-1.19998,1.19998,0.644218,0,0.764842,1.19998,2.113,2.48692,0,0.644218,0.764842,n
0.25,0.4,3.59994,-1.29998,1.29998,0.644218,0,0.764842,1.29998,2.2545,2.64542,0,0.644218,0.764842,n
0.25,0.45,3.79993,-1.39998,1.39998,0.644218,0,0.764842,1.39998,2.396,2.80391,0,0.644218,0.764842,n
0.25,0.5,3.99993,-1.49997,1.49997,0.644218,0,0.764842,1.49997,2.53749,2.96241,0,0.644218,0.764842,n
0.25,0.55,4.19993,-1.59997,1.59997,0.644218,0,0.764842,1.59997,2.679,3.1209,0,0.644218,0.764842,n
0.25,0.6,4.39992,-1.69997,1.69997,0.644218,0,0.764842,1.69997,2.82049,3.2794,0,0.644218,0.764842,n
0.25,0.65,4.59992,-1.79997,1.79997,0.644218,0,0.764842,1.79997,2.962,3.43789,0,0.644218,0.764842,n
0.25,0.7,4.79992,-1.89997,1.89997,0.644218,0,0.764842,1.89997,3.1035,3.59639,0,0.644218,0.764842,n
0,0,0.999982,-4.53758e-11,8.55484e-12,0.640999,0.0643145,0.764842,0.00413627,0.410873,0.584973,-0.0643145,0.640999,0.764842,n
0,0.05,1.19998,-0.0999982,0.0999982,0.640999,0.0643145,0.764842,0.104548,0.551959,0.743469,0.0643145,0.640999,0.764842,n
0,0.1,1.39998,-0.199996,0.199996,0.640999,0.0643145,0.764842,0.20496,0.693046,0.901967,0.0643145,0.640999,0.764842,n
0,0.15,1.59997,-0.299995,0.299995,0.640999,0.0643145,0.764842,0.305372,0.834129,1.06046,0.0643145,0.640999,0.764842,n
0,0.2,1.79997,-0.399993,0.399993,0.640999,0.0643145,0.764842,0.405784,0.975216,1.21896,0.0643145,0.640999,0.764842,n
0,0.25,1.99996,-0.499991,0.499991,0.640999,0.0643145,0.764842,0.506195,1.1163,1.37745,0.0643145,0.640999,0.764842,n
0,0.3,2.19996,-0.599989,0.599989,0.640999,0.0643145,0.764842,0.606607,1.25739,1.53595,0.0643145,0.640999,0.764842,n
0,0.35,2.39996,-0.699988,0.699988,0.640999,0.0643145,0.764842,0.70702,1.39847,1.69444,0.0643145,0.640999,0.764842,n
0,0.4,2.59995,-0.799986,0.799986,0.640999,0.0643145,0.764842,0.807431,1.53956,1.85294,0.0643145,0.640999,0.764842,n
0,0.45,2.79995,-0.899984,0.899984,0.640999,0.0643145,0.764842,0.907843,1.68064,2.01143,0.0643145,0.640999,0.764842,n
0,0.5,2.99995,-0.999982,0.999982,0.640999,0.0643145,0.764842,1.00825,1.82173,2.16993,0.0643145,0.640999,0.764842,n
0,0.55,3.19994,-1.09998,1.09998,0.640999,0.0643145,0.764842,1.10867,1.96281,2.32842,0.0643145,0.640999,0.764842,n
0,0.6,3.39994,-1.19998,1.19998,0.640999,0.0643145,0.764842,1.20908,2.1039,2.48692,0.0643145,0.640999,0.764842,n
0,0.65,3.59994,-1.29998,1.29998,0.640999,0.0643145,0.764842,1.30949,2.24499,2.64542,0.0643145,0.640999,0.764842,n
0,0.7,3.79993,-1.39998,1.39998,0.640999,0.0643145,0.764842,1.40991,2.38607,2.80391,0.0643145,0.640999,0.764842,n
0.05,0,1.19998,-0.0999982,0.0999982,0.640999,0.0643145,0.764842,0.104548,0.551959,0.743469,0.0643145,0.640999,0.764842,n
0.05,0.05,1.39998,-0.199996,0.199996,0.640999,0.0643145,0.764842,0.20496,0.693046,0.901967,0.0643145,0.640999,0.764842,n
0.05,0.1,1.59997,-0.299995,0.299995,0.640999,0.0643145,0.764842,0.305372,0.834129,1.06046,0.0643145,0.640999,0.764842,n
0.05,0.15,1.79997,-0.399993,0.399993,0.640999,0.0643145,0.764842,0.405784,0.975216,1.21896,0.0643145,0.640999,0.764842,n
0.05,0.2,1.99996,-0.499991,0.499991,0.640999,0.0643145,0.764842,0.506195,1.1163,1.37745,0.0643145,0.640999,0.764842,n
0.05,0.25,2.19996,-0.599989,0.599989,0.640999,0.0643145,0.764842,0.606607,1.25739,1.53595,0.0643145,0.640999,0.764842,n
0.05,0.3,2.39996,-0.699988,0.699988,0.640999,0.0643145,0.764842,0.70702,1.39847,1.69444,0.0643145,0.640999,0.764842,n
0.05,0.35,2.59995,-0.799986,0.799986,0.640999,0.0643145,0.764842,0.807431,1.53956,1.85294,0.0643145,0.640999,0.764842,n
0.05,0.4,2.79995,-0.899984,0.899984,0.640999,0.0643145,0.764842,0.907843,1.68064,2.01143,0.0643145,0.640999,0.764842,n
0.05,0.45,2.99995,-0.999982,0.999982,0.640999,0.0643145,0.764842,1.00825,1.82173,2.16993,0.0643145,0.640999,0.764842,n
0.05,0.5,3.19994,-1.09998,1.09998,0.640999,0.0643145,0.764842,1.10867,1.96281,2.32842,0.0643145,0.640999,0.764842,n
0.05,0.55,3.39994,-1.19998,1.19998,0.640999,0.0643145,0.764842,1.20908,2.1039,2.48692,0.0643145,0.640999,0.764842,n
0.05,0.6,3.59994,-1.29998,1.29998,0.640999,0.0643145,0.764842,1.30949,2.24499,2.64542,0.0643145,0.640999,0.764842,n
0.05,0.65,3.79993,-1.39998,1.39998,0.640999,0.0643145,0.764842,1.40991,2.38607,2.80391,0.0643145,0.640999,0.764842,n
0.05,0.7,3.99993,-1.49997,1.49997,0.640999,0.0643145,0.764842,1.51031,2.52715,2.96241,0.0643145,0.640999,0.764842,n
0.1,0,1.39998,-0.199996,0.199996,0.640999,0.0643145,0.764842,0.20496,0.693046,0.901967,0.0643145,0.640999,0.764842,n
0.1,0.05,1.59997,-0.299995,0.299995,0.640999,0.0643145,0.764842,0.305372,0.834129,1.06046,0.0643145,0.640999,0.764842,n
0.1,0.1,1.79997,-0.399993,0.399993,0.640999,0.0643145,0.764842,0.405784,0.975216,1.21896,0.0643145,0.640999,0.764842,n
0.1,0.15,1.99996,-0.499991,0.499991,0.640999,0.0643145,0.764842,0.506195,1.1163,1.37745,0.0643145,0.640999,0.764842,n
0.1,0.2,2.19996,-0.599989,0.599989,0.640999,0.0643145,0.764842,0.606607,1.25739,1.53595,0.0643145,0.640999,0.764842,n
0.1,0.25,2.39996,-0.699988,0.699988,0.640999,0.0643145,0.764842,0.70702,1.39847,1.69444,0.0643145,0.640999,0.764842,n
0.1,0.3,2.59995,-0.799986,0.799986,0.640999,0.0643145,0.764842,0.807431,1.53956,1.85294,0.0643145,0.640999,0.764842,n
0.1,0.35,2.79995,-0.899984,0.899984,0.640999,0.0643145,0.764842,0.907843,1.68064,2.01143,0.0643145,0.640999,0.764842,n
0.1,0.4,2.99995,-0.999982,0.999982,0.640999,0.0643145,0.764842,1.00825,1.82173,2.16993,0.0643145,0.640999,0.764842,n
0.1,0.45,3.19994,-1.09998,1.09998,0.640999,0.0643145,0.764842,1.10867,1.96281,2.32842,0.0643145,0.640999,0.764842,n
0.1,0.5,3.39994,-1.19998,1.19998,0.640999,0.0643145,0.764842,1.20908,2.1039,2.48692,0.0643145,0.640999,0.764842,n
0.1,0.55,3.59994,-1.29998,1.29998,0.640999,0.0643145,0.764842,1.30949,2.24499,2.64542,0.0643145,0.640999,0.764842,n
0.1,0.6,3.79993,-1.39998,1.39998,0.640999,0.0643145,0.764842,1.40991,2.38607,2.80391,0.0643145,0.640999,0.764842,n
0.1,0.65,3.99993,-1.49997,1.49997,0.640999,0.0643145,0.764842,1.51031,2.52715,2.96241,0.0643145,0.640999,0.764842,n
0.1,0.7,4.19993,-1.59997,1.59997,0.640999,0.0643145,0.764842,1.61072,2.66824,3.1209,0.0643145,0.640999,0.764842,n
0.15,0,1.59997,-0.299995,0.299995,0.640999,0.0643145,0.764842,0.305372,0.834129,1.06046,0.0643145,0.640999,0.764842,n
0.15,0.05,1.79997,-0.399993,0.399993,0.640999,0.0643145,0.764842,0.405784,0.975216,1.21896,0.0643145,0.640999,0.764842,n
0.15,0.1,1.99996,-0.499991,0.499991,0.640999,0.0643145,0.764842,0.506195,1.1163,1.37745,0.0643145,0.640999,0.764842,n
0.15,0.15,2.19996,-0.599989,0.599989,0.640999,0.0643145,0.764842,0.606607,1.25739,1.53595,0.0643145,0.640999,0.764842,n
0.15,0.2,2.39996,-0.699988,0.699988,0.640999,0.0643145,0.764842,0.70702,1.39847,1.69444,0.0643145,0.640999,0.764842,n
0.15,0.25,2.59995,-0.799986,0.799986,0.640999,0.0643145,0.764842,0.807431,1.53956,1.85294,0.0643145,0.640999,0.764842,n
0.15,0.3,2.79995,-0.899984,0.899984,0.640999,0.0643145,0.764842,0.907843,1.68064,2.01143,0.0643145,0.640999,0.764842,n
0.15,0.35,2.99995,-0.999982,0.999982,0.640999,0.0643145,0.764842,1.00825,1.82173,2.16993,0.0643145,0.640999,0.764842,n
0.15,0.4,3.19994,-1.09998,1.09998,0.640999,0.0643145,0.764842,1.10867,1.96281,2.32842,0.0643145,0.640999,0.764842,n
0.15,0.45,3.39994,-1.19998,1.19998,0.640999,0.0643145,0.764842,1.20908,2.1039,2.48692,0.0643145,0.640999,0.764842,n
0.15,0.5,3.59994,-1.29998,1.29998,0.640999,0.0643145,0.764842,1.30949,2.24499,2.64542,0.0643145,0.640999,0.764842,n
0.15,0.55,3.79993,-1.39998,1.39998,0.640999,0.0643145,0.764842,1.40991,2.38607,2.80391,0.0643145,0.640999,0.764842,n
0.15,0.6,3.99993,-1.49997,1.49997,0.640999,0.0643145,0.764842,1.51031,2.52715,2.96241,0.0643145,0.640999,0.764842,n
0.15,0.65,4.19993,-1.59997,1.59997,0.640999,0.0643145,0.764842,1.61072,2.66824,3.1209,0.0643145,0.640999,0.764842,n
0.15,0.7,4.39992,-1.69997,1.69997,0.640999,0.0643145,0.764842,1.71114,2.80933,3.2794,0.0643145,0.640999,0.764842,n
0.2,0,1.79997,-0.399993,0.399993,0.640999,0.0643145,0.764842,0.405784,0.975216,1.21896,0.0643145,0.640999,0.764842,n
